doctor_id,profile_id,name,specialty,type,room,active
DOC_2224,PROF_3223,Dr. Doctor_2224,Cardiology,OPD,Room-38,True
DOC_2225,PROF_3224,Dr. Doctor_2225,Neurology,OPD,Room-41,True
DOC_2226,PROF_3225,Dr. Doctor_2226,Pediatrics,Clinic,Room-31,False
DOC_2227,PROF_3226,Dr. Doctor_2227,General OPD,OPD,Room-9,True
DOC_2228,PROF_3227,Dr. Doctor_2228,Cardiology,OPD,Room-20,False
DOC_2229,PROF_3228,Dr. Doctor_2229,Neurology,Clinic,Room-20,True
DOC_2230,PROF_3229,Dr. Doctor_2230,General OPD,Clinic,Room-20,True
DOC_2231,PROF_3230,Dr. Doctor_2231,Pediatrics,Clinic,Room-1,True
DOC_2232,PROF_3231,Dr. Doctor_2232,Cardiology,OPD,Room-33,True
DOC_2233,PROF_3232,Dr. Doctor_2233,Medical Clinic,Clinic,Room-13,True
DOC_2234,PROF_3233,Dr. Doctor_2234,Orthopedics,OPD,Room-5,True
DOC_2235,PROF_3234,Dr. Doctor_2235,General OPD,Clinic,Room-45,False
DOC_2236,PROF_3235,Dr. Doctor_2236,Neurology,Clinic,Room-38,True
DOC_2237,PROF_3236,Dr. Doctor_2237,Neurology,Clinic,Room-27,True
DOC_2238,PROF_3237,Dr. Doctor_2238,General OPD,OPD,Room-30,True
DOC_2239,PROF_3238,Dr. Doctor_2239,Medical Clinic,OPD,Room-1,True
DOC_2240,PROF_3239,Dr. Doctor_2240,Orthopedics,OPD,Room-30,True
DOC_2241,PROF_3240,Dr. Doctor_2241,General OPD,Clinic,Room-48,True
DOC_2242,PROF_3241,Dr. Doctor_2242,Orthopedics,Clinic,Room-14,False
DOC_2243,PROF_3242,Dr. Doctor_2243,General OPD,OPD,Room-24,True
DOC_2244,PROF_3243,Dr. Doctor_2244,Cardiology,Clinic,Room-2,True
DOC_2245,PROF_3244,Dr. Doctor_2245,General OPD,Clinic,Room-29,True
DOC_2246,PROF_3245,Dr. Doctor_2246,Orthopedics,Clinic,Room-3,True
DOC_2247,PROF_3246,Dr. Doctor_2247,General OPD,OPD,Room-19,True
DOC_2248,PROF_3247,Dr. Doctor_2248,General OPD,Clinic,Room-47,True
DOC_2249,PROF_3248,Dr. Doctor_2249,Pediatrics,OPD,Room-12,True
DOC_2250,PROF_3249,Dr. Doctor_2250,Cardiology,OPD,Room-17,True
DOC_2251,PROF_3250,Dr. Doctor_2251,Cardiology,OPD,Room-25,True
DOC_2252,PROF_3251,Dr. Doctor_2252,Pediatrics,OPD,Room-20,False
DOC_2253,PROF_3252,Dr. Doctor_2253,General OPD,Clinic,Room-24,True
DOC_2254,PROF_3253,Dr. Doctor_2254,Neurology,Clinic,Room-46,True
DOC_2255,PROF_3254,Dr. Doctor_2255,Cardiology,OPD,Room-9,True
DOC_2256,PROF_3255,Dr. Doctor_2256,General OPD,Clinic,Room-45,True
DOC_2257,PROF_3256,Dr. Doctor_2257,Pediatrics,Clinic,Room-41,True
DOC_2258,PROF_3257,Dr. Doctor_2258,Cardiology,OPD,Room-35,True
DOC_2259,PROF_3258,Dr. Doctor_2259,General OPD,Clinic,Room-16,True
DOC_2260,PROF_3259,Dr. Doctor_2260,Orthopedics,Clinic,Room-9,False
DOC_2261,PROF_3260,Dr. Doctor_2261,General OPD,OPD,Room-31,True
DOC_2262,PROF_3261,Dr. Doctor_2262,General OPD,Clinic,Room-49,True
DOC_2263,PROF_3262,Dr. Doctor_2263,Medical Clinic,Clinic,Room-12,True
DOC_2264,PROF_3263,Dr. Doctor_2264,Orthopedics,Clinic,Room-34,False
DOC_2265,PROF_3264,Dr. Doctor_2265,Orthopedics,Clinic,Room-31,True
DOC_2266,PROF_3265,Dr. Doctor_2266,Neurology,Clinic,Room-41,True
DOC_2267,PROF_3266,Dr. Doctor_2267,General OPD,OPD,Room-13,False
DOC_2268,PROF_3267,Dr. Doctor_2268,General OPD,Clinic,Room-14,True
DOC_2269,PROF_3268,Dr. Doctor_2269,Medical Clinic,Clinic,Room-37,True
DOC_2270,PROF_3269,Dr. Doctor_2270,Pediatrics,Clinic,Room-36,True
DOC_2271,PROF_3270,Dr. Doctor_2271,General OPD,OPD,Room-19,False
DOC_2272,PROF_3271,Dr. Doctor_2272,Neurology,Clinic,Room-15,True
DOC_2273,PROF_3272,Dr. Doctor_2273,Medical Clinic,Clinic,Room-28,False
DOC_2274,PROF_3273,Dr. Doctor_2274,Medical Clinic,Clinic,Room-27,True
DOC_2275,PROF_3274,Dr. Doctor_2275,Medical Clinic,Clinic,Room-18,False
DOC_2276,PROF_3275,Dr. Doctor_2276,Cardiology,OPD,Room-29,True
DOC_2277,PROF_3276,Dr. Doctor_2277,Pediatrics,OPD,Room-23,True
DOC_2278,PROF_3277,Dr. Doctor_2278,Pediatrics,OPD,Room-18,True
DOC_2279,PROF_3278,Dr. Doctor_2279,Cardiology,OPD,Room-5,True
DOC_2280,PROF_3279,Dr. Doctor_2280,Cardiology,OPD,Room-22,True
DOC_2281,PROF_3280,Dr. Doctor_2281,Orthopedics,Clinic,Room-17,True
DOC_2282,PROF_3281,Dr. Doctor_2282,Orthopedics,Clinic,Room-13,True
DOC_2283,PROF_3282,Dr. Doctor_2283,Orthopedics,Clinic,Room-1,True
DOC_2284,PROF_3283,Dr. Doctor_2284,Pediatrics,Clinic,Room-26,False
DOC_2285,PROF_3284,Dr. Doctor_2285,Neurology,OPD,Room-31,True
DOC_2286,PROF_3285,Dr. Doctor_2286,Medical Clinic,OPD,Room-15,True
DOC_2287,PROF_3286,Dr. Doctor_2287,Medical Clinic,OPD,Room-34,False
DOC_2288,PROF_3287,Dr. Doctor_2288,Orthopedics,Clinic,Room-22,True
DOC_2289,PROF_3288,Dr. Doctor_2289,Pediatrics,OPD,Room-28,False
DOC_2290,PROF_3289,Dr. Doctor_2290,General OPD,Clinic,Room-29,True
DOC_2291,PROF_3290,Dr. Doctor_2291,Pediatrics,OPD,Room-37,True
DOC_2292,PROF_3291,Dr. Doctor_2292,Pediatrics,OPD,Room-32,True
DOC_2293,PROF_3292,Dr. Doctor_2293,Pediatrics,OPD,Room-27,False
DOC_2294,PROF_3293,Dr. Doctor_2294,Orthopedics,Clinic,Room-49,True
DOC_2295,PROF_3294,Dr. Doctor_2295,Pediatrics,OPD,Room-37,True
DOC_2296,PROF_3295,Dr. Doctor_2296,General OPD,OPD,Room-22,False
DOC_2297,PROF_3296,Dr. Doctor_2297,Medical Clinic,OPD,Room-26,True
DOC_2298,PROF_3297,Dr. Doctor_2298,Neurology,Clinic,Room-13,False
DOC_2299,PROF_3298,Dr. Doctor_2299,Cardiology,Clinic,Room-37,False
DOC_2300,PROF_3299,Dr. Doctor_2300,Orthopedics,Clinic,Room-6,True
DOC_2301,PROF_3300,Dr. Doctor_2301,Cardiology,OPD,Room-3,False
DOC_2302,PROF_3301,Dr. Doctor_2302,Cardiology,OPD,Room-13,True
DOC_2303,PROF_3302,Dr. Doctor_2303,Medical Clinic,Clinic,Room-14,True
DOC_2304,PROF_3303,Dr. Doctor_2304,Pediatrics,OPD,Room-30,True
DOC_2305,PROF_3304,Dr. Doctor_2305,Pediatrics,OPD,Room-11,True
DOC_2306,PROF_3305,Dr. Doctor_2306,Medical Clinic,Clinic,Room-11,True
DOC_2307,PROF_3306,Dr. Doctor_2307,General OPD,Clinic,Room-31,True
DOC_2308,PROF_3307,Dr. Doctor_2308,Medical Clinic,OPD,Room-9,True
DOC_2309,PROF_3308,Dr. Doctor_2309,Pediatrics,Clinic,Room-46,False
DOC_2310,PROF_3309,Dr. Doctor_2310,General OPD,Clinic,Room-38,True
DOC_2311,PROF_3310,Dr. Doctor_2311,Neurology,Clinic,Room-18,True
DOC_2312,PROF_3311,Dr. Doctor_2312,Cardiology,OPD,Room-29,True
DOC_2313,PROF_3312,Dr. Doctor_2313,Medical Clinic,OPD,Room-34,True
DOC_2314,PROF_3313,Dr. Doctor_2314,Neurology,Clinic,Room-30,False
DOC_2315,PROF_3314,Dr. Doctor_2315,Neurology,OPD,Room-48,True
DOC_2316,PROF_3315,Dr. Doctor_2316,Pediatrics,Clinic,Room-23,True
DOC_2317,PROF_3316,Dr. Doctor_2317,Medical Clinic,OPD,Room-27,True
DOC_2318,PROF_3317,Dr. Doctor_2318,General OPD,Clinic,Room-30,False
DOC_2319,PROF_3318,Dr. Doctor_2319,Orthopedics,OPD,Room-45,True
DOC_2320,PROF_3319,Dr. Doctor_2320,Medical Clinic,OPD,Room-16,True
DOC_2321,PROF_3320,Dr. Doctor_2321,Pediatrics,Clinic,Room-43,True
DOC_2322,PROF_3321,Dr. Doctor_2322,Orthopedics,OPD,Room-32,False
DOC_2323,PROF_3322,Dr. Doctor_2323,Neurology,OPD,Room-24,True
DOC_2324,PROF_3323,Dr. Doctor_2324,Cardiology,Clinic,Room-27,False
DOC_2325,PROF_3324,Dr. Doctor_2325,General OPD,Clinic,Room-14,True
DOC_2326,PROF_3325,Dr. Doctor_2326,Medical Clinic,OPD,Room-5,False
DOC_2327,PROF_3326,Dr. Doctor_2327,Medical Clinic,Clinic,Room-48,False
DOC_2328,PROF_3327,Dr. Doctor_2328,General OPD,Clinic,Room-3,True
DOC_2329,PROF_3328,Dr. Doctor_2329,Pediatrics,OPD,Room-46,True
DOC_2330,PROF_3329,Dr. Doctor_2330,Pediatrics,Clinic,Room-32,False
DOC_2331,PROF_3330,Dr. Doctor_2331,Cardiology,OPD,Room-36,True
DOC_2332,PROF_3331,Dr. Doctor_2332,Orthopedics,Clinic,Room-9,False
DOC_2333,PROF_3332,Dr. Doctor_2333,Pediatrics,OPD,Room-11,True
DOC_2334,PROF_3333,Dr. Doctor_2334,Neurology,OPD,Room-12,True
DOC_2335,PROF_3334,Dr. Doctor_2335,Cardiology,Clinic,Room-11,True
DOC_2336,PROF_3335,Dr. Doctor_2336,Orthopedics,OPD,Room-44,True
DOC_2337,PROF_3336,Dr. Doctor_2337,General OPD,Clinic,Room-23,True
DOC_2338,PROF_3337,Dr. Doctor_2338,General OPD,OPD,Room-44,True
DOC_2339,PROF_3338,Dr. Doctor_2339,Medical Clinic,OPD,Room-41,True
DOC_2340,PROF_3339,Dr. Doctor_2340,Medical Clinic,Clinic,Room-29,True
DOC_2341,PROF_3340,Dr. Doctor_2341,Neurology,OPD,Room-4,False
DOC_2342,PROF_3341,Dr. Doctor_2342,General OPD,OPD,Room-24,True
DOC_2343,PROF_3342,Dr. Doctor_2343,General OPD,OPD,Room-2,False
DOC_2344,PROF_3343,Dr. Doctor_2344,Cardiology,OPD,Room-22,True
DOC_2345,PROF_3344,Dr. Doctor_2345,Orthopedics,OPD,Room-15,True
DOC_2346,PROF_3345,Dr. Doctor_2346,Orthopedics,OPD,Room-47,True
DOC_2347,PROF_3346,Dr. Doctor_2347,Cardiology,Clinic,Room-33,True
DOC_2348,PROF_3347,Dr. Doctor_2348,Pediatrics,Clinic,Room-36,True
DOC_2349,PROF_3348,Dr. Doctor_2349,Neurology,OPD,Room-35,False
DOC_2350,PROF_3349,Dr. Doctor_2350,Medical Clinic,OPD,Room-15,True
DOC_2351,PROF_3350,Dr. Doctor_2351,Cardiology,Clinic,Room-21,True
DOC_2352,PROF_3351,Dr. Doctor_2352,Cardiology,Clinic,Room-42,True
DOC_2353,PROF_3352,Dr. Doctor_2353,Cardiology,Clinic,Room-14,False
DOC_2354,PROF_3353,Dr. Doctor_2354,General OPD,OPD,Room-43,True
DOC_2355,PROF_3354,Dr. Doctor_2355,Orthopedics,Clinic,Room-3,True
DOC_2356,PROF_3355,Dr. Doctor_2356,General OPD,Clinic,Room-20,False
DOC_2357,PROF_3356,Dr. Doctor_2357,Cardiology,OPD,Room-17,True
DOC_2358,PROF_3357,Dr. Doctor_2358,Neurology,Clinic,Room-41,False
DOC_2359,PROF_3358,Dr. Doctor_2359,Orthopedics,OPD,Room-22,True
DOC_2360,PROF_3359,Dr. Doctor_2360,Orthopedics,Clinic,Room-43,False
DOC_2361,PROF_3360,Dr. Doctor_2361,Cardiology,Clinic,Room-2,False
DOC_2362,PROF_3361,Dr. Doctor_2362,Medical Clinic,OPD,Room-33,True
DOC_2363,PROF_3362,Dr. Doctor_2363,General OPD,OPD,Room-40,True
DOC_2364,PROF_3363,Dr. Doctor_2364,Pediatrics,OPD,Room-48,False
DOC_2365,PROF_3364,Dr. Doctor_2365,General OPD,OPD,Room-4,True
DOC_2366,PROF_3365,Dr. Doctor_2366,Pediatrics,Clinic,Room-19,True
DOC_2367,PROF_3366,Dr. Doctor_2367,General OPD,Clinic,Room-14,True
DOC_2368,PROF_3367,Dr. Doctor_2368,General OPD,Clinic,Room-48,True
DOC_2369,PROF_3368,Dr. Doctor_2369,General OPD,Clinic,Room-21,True
DOC_2370,PROF_3369,Dr. Doctor_2370,Neurology,Clinic,Room-42,True
DOC_2371,PROF_3370,Dr. Doctor_2371,Cardiology,OPD,Room-47,True
DOC_2372,PROF_3371,Dr. Doctor_2372,Pediatrics,OPD,Room-14,True
DOC_2373,PROF_3372,Dr. Doctor_2373,Orthopedics,OPD,Room-44,True
DOC_2374,PROF_3373,Dr. Doctor_2374,Neurology,Clinic,Room-34,True
DOC_2375,PROF_3374,Dr. Doctor_2375,General OPD,Clinic,Room-41,True
DOC_2376,PROF_3375,Dr. Doctor_2376,Cardiology,Clinic,Room-5,True
DOC_2377,PROF_3376,Dr. Doctor_2377,Cardiology,OPD,Room-14,True
DOC_2378,PROF_3377,Dr. Doctor_2378,Cardiology,OPD,Room-38,True
DOC_2379,PROF_3378,Dr. Doctor_2379,General OPD,OPD,Room-28,False
DOC_2380,PROF_3379,Dr. Doctor_2380,Pediatrics,OPD,Room-47,True
DOC_2381,PROF_3380,Dr. Doctor_2381,General OPD,Clinic,Room-12,True
DOC_2382,PROF_3381,Dr. Doctor_2382,Pediatrics,Clinic,Room-37,False
DOC_2383,PROF_3382,Dr. Doctor_2383,Orthopedics,OPD,Room-18,False
DOC_2384,PROF_3383,Dr. Doctor_2384,Cardiology,Clinic,Room-26,False
DOC_2385,PROF_3384,Dr. Doctor_2385,General OPD,Clinic,Room-29,False
DOC_2386,PROF_3385,Dr. Doctor_2386,Neurology,Clinic,Room-49,True
DOC_2387,PROF_3386,Dr. Doctor_2387,Medical Clinic,OPD,Room-49,False
DOC_2388,PROF_3387,Dr. Doctor_2388,Medical Clinic,OPD,Room-49,True
DOC_2389,PROF_3388,Dr. Doctor_2389,Neurology,OPD,Room-36,True
DOC_2390,PROF_3389,Dr. Doctor_2390,Pediatrics,Clinic,Room-30,True
DOC_2391,PROF_3390,Dr. Doctor_2391,Medical Clinic,Clinic,Room-25,False
DOC_2392,PROF_3391,Dr. Doctor_2392,Cardiology,Clinic,Room-9,False
DOC_2393,PROF_3392,Dr. Doctor_2393,General OPD,OPD,Room-13,True
DOC_2394,PROF_3393,Dr. Doctor_2394,Cardiology,Clinic,Room-32,False
DOC_2395,PROF_3394,Dr. Doctor_2395,Medical Clinic,Clinic,Room-48,True
DOC_2396,PROF_3395,Dr. Doctor_2396,Medical Clinic,Clinic,Room-20,True
DOC_2397,PROF_3396,Dr. Doctor_2397,Medical Clinic,OPD,Room-8,False
DOC_2398,PROF_3397,Dr. Doctor_2398,Neurology,OPD,Room-13,False
DOC_2399,PROF_3398,Dr. Doctor_2399,Pediatrics,Clinic,Room-33,False
DOC_2400,PROF_3399,Dr. Doctor_2400,Orthopedics,Clinic,Room-45,True
DOC_2401,PROF_3400,Dr. Doctor_2401,Orthopedics,Clinic,Room-28,True
DOC_2402,PROF_3401,Dr. Doctor_2402,General OPD,Clinic,Room-3,True
DOC_2403,PROF_3402,Dr. Doctor_2403,Orthopedics,OPD,Room-45,True
DOC_2404,PROF_3403,Dr. Doctor_2404,Pediatrics,Clinic,Room-44,True
DOC_2405,PROF_3404,Dr. Doctor_2405,Pediatrics,OPD,Room-39,True
DOC_2406,PROF_3405,Dr. Doctor_2406,Cardiology,OPD,Room-50,True
DOC_2407,PROF_3406,Dr. Doctor_2407,Orthopedics,Clinic,Room-26,True
DOC_2408,PROF_3407,Dr. Doctor_2408,Neurology,OPD,Room-28,True
DOC_2409,PROF_3408,Dr. Doctor_2409,Medical Clinic,Clinic,Room-45,True
DOC_2410,PROF_3409,Dr. Doctor_2410,Neurology,Clinic,Room-38,True
DOC_2411,PROF_3410,Dr. Doctor_2411,Orthopedics,Clinic,Room-49,True
DOC_2412,PROF_3411,Dr. Doctor_2412,Cardiology,Clinic,Room-10,True
DOC_2413,PROF_3412,Dr. Doctor_2413,Orthopedics,OPD,Room-48,False
DOC_2414,PROF_3413,Dr. Doctor_2414,Orthopedics,Clinic,Room-1,True
DOC_2415,PROF_3414,Dr. Doctor_2415,Medical Clinic,OPD,Room-7,True
DOC_2416,PROF_3415,Dr. Doctor_2416,Orthopedics,Clinic,Room-34,False
DOC_2417,PROF_3416,Dr. Doctor_2417,Orthopedics,Clinic,Room-47,False
DOC_2418,PROF_3417,Dr. Doctor_2418,General OPD,OPD,Room-24,True
DOC_2419,PROF_3418,Dr. Doctor_2419,Orthopedics,OPD,Room-13,False
DOC_2420,PROF_3419,Dr. Doctor_2420,General OPD,OPD,Room-29,True
DOC_2421,PROF_3420,Dr. Doctor_2421,General OPD,OPD,Room-4,True
DOC_2422,PROF_3421,Dr. Doctor_2422,General OPD,Clinic,Room-27,False
DOC_2423,PROF_3422,Dr. Doctor_2423,Orthopedics,OPD,Room-41,True
DOC_2424,PROF_3423,Dr. Doctor_2424,Cardiology,Clinic,Room-6,False
DOC_2425,PROF_3424,Dr. Doctor_2425,Cardiology,Clinic,Room-5,True
DOC_2426,PROF_3425,Dr. Doctor_2426,Cardiology,OPD,Room-31,False
DOC_2427,PROF_3426,Dr. Doctor_2427,Orthopedics,OPD,Room-1,True
DOC_2428,PROF_3427,Dr. Doctor_2428,Pediatrics,OPD,Room-43,True
DOC_2429,PROF_3428,Dr. Doctor_2429,Cardiology,OPD,Room-34,True
DOC_2430,PROF_3429,Dr. Doctor_2430,Medical Clinic,Clinic,Room-32,False
DOC_2431,PROF_3430,Dr. Doctor_2431,Pediatrics,Clinic,Room-22,True
DOC_2432,PROF_3431,Dr. Doctor_2432,Orthopedics,Clinic,Room-21,True
DOC_2433,PROF_3432,Dr. Doctor_2433,Pediatrics,Clinic,Room-25,True
DOC_2434,PROF_3433,Dr. Doctor_2434,Pediatrics,Clinic,Room-7,True
DOC_2435,PROF_3434,Dr. Doctor_2435,Medical Clinic,Clinic,Room-47,True
DOC_2436,PROF_3435,Dr. Doctor_2436,Cardiology,OPD,Room-34,True
DOC_2437,PROF_3436,Dr. Doctor_2437,Orthopedics,OPD,Room-24,False
DOC_2438,PROF_3437,Dr. Doctor_2438,Neurology,Clinic,Room-33,False
DOC_2439,PROF_3438,Dr. Doctor_2439,Orthopedics,OPD,Room-1,True
DOC_2440,PROF_3439,Dr. Doctor_2440,Cardiology,Clinic,Room-3,True
DOC_2441,PROF_3440,Dr. Doctor_2441,Orthopedics,Clinic,Room-15,False
DOC_2442,PROF_3441,Dr. Doctor_2442,Medical Clinic,OPD,Room-23,False
DOC_2443,PROF_3442,Dr. Doctor_2443,Medical Clinic,OPD,Room-47,False
DOC_2444,PROF_3443,Dr. Doctor_2444,Pediatrics,OPD,Room-46,True
DOC_2445,PROF_3444,Dr. Doctor_2445,Neurology,OPD,Room-9,False
DOC_2446,PROF_3445,Dr. Doctor_2446,Cardiology,Clinic,Room-44,False
DOC_2447,PROF_3446,Dr. Doctor_2447,General OPD,Clinic,Room-8,False
DOC_2448,PROF_3447,Dr. Doctor_2448,Orthopedics,OPD,Room-16,True
DOC_2449,PROF_3448,Dr. Doctor_2449,General OPD,OPD,Room-7,False
DOC_2450,PROF_3449,Dr. Doctor_2450,Orthopedics,OPD,Room-11,True
DOC_2451,PROF_3450,Dr. Doctor_2451,Medical Clinic,Clinic,Room-15,True
DOC_2452,PROF_3451,Dr. Doctor_2452,Orthopedics,Clinic,Room-43,True
DOC_2453,PROF_3452,Dr. Doctor_2453,Orthopedics,OPD,Room-35,False
DOC_2454,PROF_3453,Dr. Doctor_2454,Cardiology,Clinic,Room-15,True
DOC_2455,PROF_3454,Dr. Doctor_2455,Orthopedics,Clinic,Room-25,False
DOC_2456,PROF_3455,Dr. Doctor_2456,Orthopedics,Clinic,Room-15,True
DOC_2457,PROF_3456,Dr. Doctor_2457,Pediatrics,OPD,Room-19,True
DOC_2458,PROF_3457,Dr. Doctor_2458,Cardiology,OPD,Room-22,True
DOC_2459,PROF_3458,Dr. Doctor_2459,Orthopedics,OPD,Room-37,True
DOC_2460,PROF_3459,Dr. Doctor_2460,General OPD,Clinic,Room-25,True
DOC_2461,PROF_3460,Dr. Doctor_2461,Pediatrics,OPD,Room-38,True
DOC_2462,PROF_3461,Dr. Doctor_2462,Medical Clinic,Clinic,Room-21,True
DOC_2463,PROF_3462,Dr. Doctor_2463,Orthopedics,OPD,Room-34,True
DOC_2464,PROF_3463,Dr. Doctor_2464,Cardiology,Clinic,Room-1,False
DOC_2465,PROF_3464,Dr. Doctor_2465,Pediatrics,OPD,Room-19,True
DOC_2466,PROF_3465,Dr. Doctor_2466,Medical Clinic,Clinic,Room-10,True
DOC_2467,PROF_3466,Dr. Doctor_2467,General OPD,OPD,Room-39,True
DOC_2468,PROF_3467,Dr. Doctor_2468,Pediatrics,OPD,Room-18,False
DOC_2469,PROF_3468,Dr. Doctor_2469,Orthopedics,OPD,Room-32,True
DOC_2470,PROF_3469,Dr. Doctor_2470,Orthopedics,Clinic,Room-4,True
DOC_2471,PROF_3470,Dr. Doctor_2471,General OPD,OPD,Room-47,True
DOC_2472,PROF_3471,Dr. Doctor_2472,Orthopedics,OPD,Room-50,True
DOC_2473,PROF_3472,Dr. Doctor_2473,Medical Clinic,Clinic,Room-20,True
DOC_2474,PROF_3473,Dr. Doctor_2474,Cardiology,Clinic,Room-22,False
DOC_2475,PROF_3474,Dr. Doctor_2475,Orthopedics,Clinic,Room-23,False
DOC_2476,PROF_3475,Dr. Doctor_2476,Medical Clinic,OPD,Room-34,True
DOC_2477,PROF_3476,Dr. Doctor_2477,Pediatrics,OPD,Room-45,False
DOC_2478,PROF_3477,Dr. Doctor_2478,Cardiology,OPD,Room-21,True
DOC_2479,PROF_3478,Dr. Doctor_2479,Orthopedics,Clinic,Room-30,True
DOC_2480,PROF_3479,Dr. Doctor_2480,Neurology,OPD,Room-29,False
DOC_2481,PROF_3480,Dr. Doctor_2481,Pediatrics,OPD,Room-14,True
DOC_2482,PROF_3481,Dr. Doctor_2482,Orthopedics,OPD,Room-48,True
DOC_2483,PROF_3482,Dr. Doctor_2483,Pediatrics,OPD,Room-44,True
DOC_2484,PROF_3483,Dr. Doctor_2484,Medical Clinic,Clinic,Room-44,True
DOC_2485,PROF_3484,Dr. Doctor_2485,Cardiology,OPD,Room-23,False
DOC_2486,PROF_3485,Dr. Doctor_2486,General OPD,OPD,Room-8,True
DOC_2487,PROF_3486,Dr. Doctor_2487,Neurology,Clinic,Room-10,False
DOC_2488,PROF_3487,Dr. Doctor_2488,General OPD,OPD,Room-8,True
DOC_2489,PROF_3488,Dr. Doctor_2489,Medical Clinic,Clinic,Room-20,True
DOC_2490,PROF_3489,Dr. Doctor_2490,Orthopedics,Clinic,Room-50,True
DOC_2491,PROF_3490,Dr. Doctor_2491,Medical Clinic,Clinic,Room-18,False
DOC_2492,PROF_3491,Dr. Doctor_2492,Pediatrics,OPD,Room-8,True
DOC_2493,PROF_3492,Dr. Doctor_2493,Cardiology,OPD,Room-32,True
DOC_2494,PROF_3493,Dr. Doctor_2494,Cardiology,Clinic,Room-18,True
DOC_2495,PROF_3494,Dr. Doctor_2495,Neurology,OPD,Room-25,False
DOC_2496,PROF_3495,Dr. Doctor_2496,Orthopedics,Clinic,Room-20,True
DOC_2497,PROF_3496,Dr. Doctor_2497,Cardiology,Clinic,Room-5,True
DOC_2498,PROF_3497,Dr. Doctor_2498,Medical Clinic,OPD,Room-26,False
DOC_2499,PROF_3498,Dr. Doctor_2499,Cardiology,OPD,Room-49,True
DOC_2500,PROF_3499,Dr. Doctor_2500,Orthopedics,OPD,Room-12,True
DOC_2501,PROF_3500,Dr. Doctor_2501,Cardiology,Clinic,Room-21,True
DOC_2502,PROF_3501,Dr. Doctor_2502,Cardiology,OPD,Room-37,True
DOC_2503,PROF_3502,Dr. Doctor_2503,Orthopedics,OPD,Room-6,True
DOC_2504,PROF_3503,Dr. Doctor_2504,Cardiology,OPD,Room-8,True
DOC_2505,PROF_3504,Dr. Doctor_2505,Pediatrics,OPD,Room-28,True
DOC_2506,PROF_3505,Dr. Doctor_2506,General OPD,Clinic,Room-3,True
DOC_2507,PROF_3506,Dr. Doctor_2507,Orthopedics,Clinic,Room-9,False
DOC_2508,PROF_3507,Dr. Doctor_2508,Orthopedics,Clinic,Room-34,True
DOC_2509,PROF_3508,Dr. Doctor_2509,Neurology,OPD,Room-45,True
DOC_2510,PROF_3509,Dr. Doctor_2510,Orthopedics,OPD,Room-16,True
DOC_2511,PROF_3510,Dr. Doctor_2511,General OPD,OPD,Room-20,True
DOC_2512,PROF_3511,Dr. Doctor_2512,General OPD,OPD,Room-38,True
DOC_2513,PROF_3512,Dr. Doctor_2513,Pediatrics,OPD,Room-47,False
DOC_2514,PROF_3513,Dr. Doctor_2514,Cardiology,Clinic,Room-17,False
DOC_2515,PROF_3514,Dr. Doctor_2515,Orthopedics,OPD,Room-26,False
DOC_2516,PROF_3515,Dr. Doctor_2516,Cardiology,Clinic,Room-44,False
DOC_2517,PROF_3516,Dr. Doctor_2517,Orthopedics,OPD,Room-35,True
DOC_2518,PROF_3517,Dr. Doctor_2518,Cardiology,Clinic,Room-41,True
DOC_2519,PROF_3518,Dr. Doctor_2519,Orthopedics,Clinic,Room-37,True
DOC_2520,PROF_3519,Dr. Doctor_2520,Medical Clinic,OPD,Room-21,False
DOC_2521,PROF_3520,Dr. Doctor_2521,Medical Clinic,OPD,Room-39,True
DOC_2522,PROF_3521,Dr. Doctor_2522,Cardiology,Clinic,Room-8,True
DOC_2523,PROF_3522,Dr. Doctor_2523,Orthopedics,Clinic,Room-5,True
DOC_2524,PROF_3523,Dr. Doctor_2524,Orthopedics,OPD,Room-24,True
DOC_2525,PROF_3524,Dr. Doctor_2525,Pediatrics,OPD,Room-15,True
DOC_2526,PROF_3525,Dr. Doctor_2526,Cardiology,OPD,Room-25,True
DOC_2527,PROF_3526,Dr. Doctor_2527,Medical Clinic,OPD,Room-8,True
DOC_2528,PROF_3527,Dr. Doctor_2528,Neurology,Clinic,Room-38,False
DOC_2529,PROF_3528,Dr. Doctor_2529,Cardiology,Clinic,Room-45,True
DOC_2530,PROF_3529,Dr. Doctor_2530,Neurology,Clinic,Room-39,True
DOC_2531,PROF_3530,Dr. Doctor_2531,Cardiology,OPD,Room-21,False
DOC_2532,PROF_3531,Dr. Doctor_2532,General OPD,Clinic,Room-48,False
DOC_2533,PROF_3532,Dr. Doctor_2533,Medical Clinic,OPD,Room-17,True
DOC_2534,PROF_3533,Dr. Doctor_2534,Orthopedics,OPD,Room-43,True
DOC_2535,PROF_3534,Dr. Doctor_2535,General OPD,Clinic,Room-37,True
DOC_2536,PROF_3535,Dr. Doctor_2536,Cardiology,Clinic,Room-46,True
DOC_2537,PROF_3536,Dr. Doctor_2537,Orthopedics,Clinic,Room-46,False
DOC_2538,PROF_3537,Dr. Doctor_2538,General OPD,Clinic,Room-23,False
DOC_2539,PROF_3538,Dr. Doctor_2539,Neurology,Clinic,Room-18,False
DOC_2540,PROF_3539,Dr. Doctor_2540,Neurology,OPD,Room-20,True
DOC_2541,PROF_3540,Dr. Doctor_2541,Pediatrics,Clinic,Room-50,True
